season,round,position,points,wins,driverId
2007,14,24,0.0,0,yamamoto
2007,15,1,107.0,4,hamilton
2007,15,2,95.0,4,alonso
2007,15,3,90.0,4,raikkonen
2007,15,4,80.0,3,massa
2007,15,5,56.0,0,heidfeld
2007,15,6,35.0,0,kubica
2007,15,7,30.0,0,kovalainen
2007,15,8,21.0,0,fisichella
2007,15,9,15.0,0,rosberg
2007,15,10,13.0,0,wurz
2007,15,11,13.0,0,coulthard
2007,15,12,10.0,0,webber
2007,15,13,7.0,0,trulli
2007,15,14,5.0,0,ralf_schumacher
2007,15,15,4.0,0,sato
2007,15,16,2.0,0,button
2007,15,17,1.0,0,sutil
2007,15,18,1.0,0,vettel
2007,15,19,0.0,0,barrichello
2007,15,20,0.0,0,liuzzi
2007,15,21,0.0,0,speed
2007,15,22,0.0,0,davidson
2007,15,23,0.0,0,yamamoto
2007,15,24,0.0,0,albers
2007,16,1,107.0,4,hamilton
2007,16,2,103.0,4,alonso
2007,16,3,100.0,5,raikkonen
2007,16,4,86.0,3,massa
2007,16,5,58.0,0,heidfeld
2007,16,6,35.0,0,kubica
2007,16,7,30.0,0,kovalainen
2007,16,8,21.0,0,fisichella
2007,16,9,15.0,0,rosberg
2007,16,10,14.0,0,coulthard
2007,16,11,13.0,0,wurz
2007,16,12,10.0,0,webber
2007,16,13,7.0,0,trulli
2007,16,14,6.0,0,vettel
2007,16,15,6.0,0,button
2007,16,16,5.0,0,ralf_schumacher
2007,16,17,4.0,0,sato
2007,16,18,3.0,0,liuzzi
2007,16,19,1.0,0,sutil
2007,16,20,0.0,0,barrichello
2007,16,21,0.0,0,speed
2007,16,22,0.0,0,davidson
2007,16,23,0.0,0,yamamoto
2007,16,24,0.0,0,albers
2007,17,1,110.0,6,raikkonen
2007,17,2,109.0,4,hamilton
2007,17,3,109.0,4,alonso
2007,17,4,94.0,3,massa
2007,17,5,61.0,0,heidfeld
2007,17,6,39.0,0,kubica
2007,17,7,30.0,0,kovalainen
2007,17,8,21.0,0,fisichella
2007,17,9,20.0,0,rosberg
2007,17,10,14.0,0,coulthard
2007,17,11,13.0,0,wurz
2007,17,12,10.0,0,webber
2007,17,13,8.0,0,trulli
2007,17,14,6.0,0,vettel
2007,17,15,6.0,0,button
2007,17,16,5.0,0,ralf_schumacher
2007,17,17,4.0,0,sato
2007,17,18,3.0,0,liuzzi
2007,17,19,1.0,0,sutil
2007,17,20,0.0,0,barrichello
2007,17,21,0.0,0,speed
2007,17,22,0.0,0,nakajima
2007,17,23,0.0,0,davidson
2007,17,24,0.0,0,yamamoto
2007,17,25,0.0,0,albers
2008,1,1,10.0,1,hamilton
2008,1,2,8.0,0,heidfeld
2008,1,3,6.0,0,rosberg
2008,1,4,5.0,0,alonso
2008,1,5,4.0,0,kovalainen
2008,1,6,3.0,0,nakajima
2008,1,7,2.0,0,bourdais
2008,1,8,1.0,0,raikkonen
2008,2,1,14.0,1,hamilton
2008,2,2,11.0,1,raikkonen
2008,2,3,11.0,0,heidfeld
2008,2,4,10.0,0,kovalainen
2008,2,5,8.0,0,kubica
2008,2,6,6.0,0,rosberg
2008,2,7,6.0,0,alonso
2008,2,8,5.0,0,trulli
2008,2,9,3.0,0,nakajima
2008,2,10,2.0,0,bourdais
2008,2,11,2.0,0,webber
2008,2,12,0.0,0,coulthard
2008,2,13,0.0,0,button
2008,2,14,0.0,0,piquet_jr
2008,2,15,0.0,0,fisichella
2008,2,16,0.0,0,barrichello
2008,2,17,0.0,0,davidson
2008,2,18,0.0,0,sato
2008,3,1,19.0,1,raikkonen
2008,3,2,16.0,0,heidfeld
2008,3,3,14.0,1,hamilton
2008,3,4,14.0,0,kubica
2008,3,5,14.0,0,kovalainen
2008,3,6,10.0,1,massa
2008,3,7,8.0,0,trulli
2008,3,8,7.0,0,rosberg
2008,3,9,6.0,0,alonso
2008,3,10,4.0,0,webber
2008,3,11,3.0,0,nakajima
2008,3,12,2.0,0,bourdais
2008,3,13,0.0,0,coulthard
2008,3,14,0.0,0,glock
2008,3,15,0.0,0,button
2008,3,16,0.0,0,barrichello
2008,3,17,0.0,0,piquet_jr
2008,3,18,0.0,0,fisichella
2008,3,19,0.0,0,davidson
2008,3,20,0.0,0,sato
2008,3,21,0.0,0,sutil
2008,4,1,29.0,2,raikkonen
2008,4,2,20.0,1,hamilton
2008,4,3,19.0,0,kubica
2008,4,4,18.0,1,massa
2008,4,5,16.0,0,heidfeld
2008,4,6,14.0,0,kovalainen
2008,4,7,9.0,0,trulli
2008,4,8,8.0,0,webber
2008,4,9,7.0,0,rosberg
2008,4,10,6.0,0,alonso
2008,4,11,5.0,0,nakajima
2008,4,12,3.0,0,button
2008,4,13,2.0,0,bourdais
2008,4,14,0.0,0,glock
2008,4,15,0.0,0,coulthard
2008,4,16,0.0,0,fisichella
2008,4,17,0.0,0,barrichello
2008,4,18,0.0,0,piquet_jr
2008,4,19,0.0,0,sato
2008,4,20,0.0,0,davidson
2008,4,21,0.0,0,sutil
2008,5,1,35.0,2,raikkonen
2008,5,2,28.0,2,massa
2008,5,3,28.0,1,hamilton
2008,5,4,24.0,0,kubica
2008,5,5,20.0,0,heidfeld
2008,5,6,14.0,0,kovalainen
2008,5,7,10.0,0,webber
2008,5,8,9.0,0,alonso
2008,5,9,9.0,0,trulli
2008,5,10,8.0,0,rosberg
2008,5,11,5.0,0,nakajima
2008,5,12,3.0,0,button
2008,5,13,2.0,0,bourdais
2008,5,14,0.0,0,coulthard
2008,5,15,0.0,0,glock
2008,5,16,0.0,0,fisichella
2008,5,17,0.0,0,barrichello
2008,5,18,0.0,0,piquet_jr
2008,5,19,0.0,0,sato
2008,5,20,0.0,0,davidson
2008,5,21,0.0,0,sutil
2008,5,22,0.0,0,vettel
2008,6,1,38.0,2,hamilton
2008,6,2,35.0,2,raikkonen
2008,6,3,34.0,2,massa
2008,6,4,32.0,0,kubica
2008,6,5,20.0,0,heidfeld
2008,6,6,15.0,0,kovalainen
2008,6,7,15.0,0,webber
2008,6,8,9.0,0,alonso
2008,6,9,9.0,0,trulli
2008,6,10,8.0,0,rosberg
2008,6,11,7.0,0,nakajima
2008,6,12,4.0,0,vettel
2008,6,13,3.0,0,button
2008,6,14,3.0,0,barrichello
2008,6,15,2.0,0,bourdais
2008,6,16,0.0,0,coulthard
2008,6,17,0.0,0,glock
2008,6,18,0.0,0,fisichella
2008,6,19,0.0,0,piquet_jr
2008,6,20,0.0,0,sato
2008,6,21,0.0,0,davidson
2008,6,22,0.0,0,sutil
2008,7,1,42.0,1,kubica
2008,7,2,38.0,2,hamilton
2008,7,3,38.0,2,massa
2008,7,4,35.0,2,raikkonen
2008,7,5,28.0,0,heidfeld
2008,7,6,15.0,0,kovalainen
2008,7,7,15.0,0,webber
2008,7,8,12.0,0,trulli
2008,7,9,9.0,0,alonso
2008,7,10,8.0,0,rosberg
2008,7,11,7.0,0,nakajima
2008,7,12,6.0,0,coulthard
2008,7,13,5.0,0,glock
2008,7,14,5.0,0,vettel
2008,7,15,5.0,0,barrichello
2008,7,16,3.0,0,button
2008,7,17,2.0,0,bourdais
2008,7,18,0.0,0,fisichella
2008,7,19,0.0,0,piquet_jr
2008,7,20,0.0,0,sato
2008,7,21,0.0,0,davidson
2008,7,22,0.0,0,sutil
2008,8,1,48.0,3,massa
2008,8,2,46.0,1,kubica
2008,8,3,43.0,2,raikkonen
2008,8,4,38.0,2,hamilton
2008,8,5,28.0,0,heidfeld
2008,8,6,20.0,0,kovalainen
2008,8,7,18.0,0,trulli
2008,8,8,18.0,0,webber
2008,8,9,10.0,0,alonso
2008,8,10,8.0,0,rosberg
2008,8,11,7.0,0,nakajima
2008,8,12,6.0,0,coulthard
2008,8,13,5.0,0,glock
2008,8,14,5.0,0,vettel
2008,8,15,5.0,0,barrichello
2008,8,16,3.0,0,button
2008,8,17,2.0,0,piquet_jr
2008,8,18,2.0,0,bourdais
2008,8,19,0.0,0,fisichella
2008,8,20,0.0,0,sato
2008,8,21,0.0,0,davidson
2008,8,22,0.0,0,sutil
2008,9,1,48.0,3,hamilton
2008,9,2,48.0,3,massa
2008,9,3,48.0,2,raikkonen
2008,9,4,46.0,1,kubica
2008,9,5,36.0,0,heidfeld
2008,9,6,24.0,0,kovalainen
2008,9,7,20.0,0,trulli
2008,9,8,18.0,0,webber
2008,9,9,13.0,0,alonso
2008,9,10,11.0,0,barrichello
2008,9,11,8.0,0,rosberg
2008,9,12,8.0,0,nakajima
2008,9,13,6.0,0,coulthard
2008,9,14,5.0,0,glock
2008,9,15,5.0,0,vettel
2008,9,16,3.0,0,button
2008,9,17,2.0,0,bourdais
2008,9,18,2.0,0,piquet_jr
2008,9,19,0.0,0,fisichella
2008,9,20,0.0,0,sato
2008,9,21,0.0,0,davidson
2008,9,22,0.0,0,sutil
2008,10,1,58.0,4,hamilton
2008,10,2,54.0,3,massa
2008,10,3,51.0,2,raikkonen
2008,10,4,48.0,1,kubica
2008,10,5,41.0,0,heidfeld
2008,10,6,28.0,0,kovalainen
2008,10,7,20.0,0,trulli
2008,10,8,18.0,0,webber
2008,10,9,13.0,0,alonso
2008,10,10,11.0,0,barrichello
2008,10,11,10.0,0,piquet_jr
2008,10,12,8.0,0,rosberg
2008,10,13,8.0,0,nakajima
2008,10,14,6.0,0,coulthard
2008,10,15,6.0,0,vettel
2008,10,16,5.0,0,glock
2008,10,17,3.0,0,button
2008,10,18,2.0,0,bourdais
2008,10,19,0.0,0,fisichella
2008,10,20,0.0,0,sato
2008,10,21,0.0,0,sutil
2008,10,22,0.0,0,davidson
2008,11,1,62.0,4,hamilton
2008,11,2,57.0,2,raikkonen
2008,11,3,54.0,3,massa
2008,11,4,49.0,1,kubica
2008,11,5,41.0,0,heidfeld
2008,11,6,38.0,1,kovalainen
2008,11,7,22.0,0,trulli
2008,11,8,18.0,0,alonso
2008,11,9,18.0,0,webber
2008,11,10,13.0,0,glock
2008,11,11,13.0,0,piquet_jr
2008,11,12,11.0,0,barrichello
2008,11,13,8.0,0,rosberg
2008,11,14,8.0,0,nakajima
2008,11,15,6.0,0,coulthard
2008,11,16,6.0,0,vettel
2008,11,17,3.0,0,button
2008,11,18,2.0,0,bourdais
2008,11,19,0.0,0,fisichella
2008,11,20,0.0,0,sato
2008,11,21,0.0,0,sutil
2008,11,22,0.0,0,davidson
2008,12,1,70.0,4,hamilton
2008,12,2,64.0,4,massa
2008,12,3,57.0,2,raikkonen
2008,12,4,55.0,1,kubica
2008,12,5,43.0,1,kovalainen
2008,12,6,41.0,0,heidfeld
2008,12,7,26.0,0,trulli
2008,12,8,18.0,0,alonso
2008,12,9,18.0,0,webber
2008,12,10,15.0,0,glock
2008,12,11,13.0,0,piquet_jr
2008,12,12,11.0,0,barrichello
2008,12,13,9.0,0,rosberg
2008,12,14,9.0,0,vettel
2008,12,15,8.0,0,nakajima
2008,12,16,6.0,0,coulthard
2008,12,17,3.0,0,button
2008,12,18,2.0,0,bourdais
2008,12,19,0.0,0,fisichella
2008,12,20,0.0,0,sato
2008,12,21,0.0,0,sutil
2008,12,22,0.0,0,davidson
2008,13,1,76.0,4,hamilton
2008,13,2,74.0,5,massa
2008,13,3,58.0,1,kubica
2008,13,4,57.0,2,raikkonen
2008,13,5,49.0,0,heidfeld
2008,13,6,43.0,1,kovalainen
2008,13,7,26.0,0,trulli
2008,13,8,23.0,0,alonso
2008,13,9,19.0,0,webber
2008,13,10,15.0,0,glock
2008,13,11,13.0,0,piquet_jr
2008,13,12,13.0,0,vettel
2008,13,13,11.0,0,barrichello
2008,13,14,9.0,0,rosberg
2008,13,15,8.0,0,nakajima
2008,13,16,6.0,0,coulthard
2008,13,17,4.0,0,bourdais
2008,13,18,3.0,0,button
2008,13,19,0.0,0,fisichella
2008,13,20,0.0,0,sutil
2008,13,21,0.0,0,sato
2008,13,22,0.0,0,davidson
2008,14,1,78.0,4,hamilton
2008,14,2,77.0,5,massa
2008,14,3,64.0,1,kubica
2008,14,4,57.0,2,raikkonen
2008,14,5,53.0,0,heidfeld
2008,14,6,51.0,1,kovalainen
2008,14,7,28.0,0,alonso
2008,14,8,26.0,0,trulli
2008,14,9,23.0,1,vettel
2008,14,10,20.0,0,webber
2008,14,11,15.0,0,glock
2008,14,12,13.0,0,piquet_jr
2008,14,13,11.0,0,barrichello
2008,14,14,9.0,0,rosberg
2008,14,15,8.0,0,nakajima
2008,14,16,6.0,0,coulthard
2008,14,17,4.0,0,bourdais
2008,14,18,3.0,0,button
2008,14,19,0.0,0,fisichella
2008,14,20,0.0,0,sutil
2008,14,21,0.0,0,sato
2008,14,22,0.0,0,davidson
2008,15,1,84.0,4,hamilton
2008,15,2,77.0,5,massa
2008,15,3,64.0,1,kubica
2008,15,4,57.0,2,raikkonen
2008,15,5,56.0,0,heidfeld
2008,15,6,51.0,1,kovalainen
2008,15,7,38.0,1,alonso
2008,15,8,27.0,1,vettel
2008,15,9,26.0,0,trulli
2008,15,10,20.0,0,glock
2008,15,11,20.0,0,webber
2008,15,12,17.0,0,rosberg
2008,15,13,13.0,0,piquet_jr
2008,15,14,11.0,0,barrichello
2008,15,15,9.0,0,nakajima
2008,15,16,8.0,0,coulthard
2008,15,17,4.0,0,bourdais
2008,15,18,3.0,0,button
2008,15,19,0.0,0,fisichella
2008,15,20,0.0,0,sutil
2008,15,21,0.0,0,sato
2008,15,22,0.0,0,davidson
2008,16,1,84.0,4,hamilton
2008,16,2,79.0,5,massa
2008,16,3,72.0,1,kubica
2008,16,4,63.0,2,raikkonen
2008,16,5,56.0,0,heidfeld
2008,16,6,51.0,1,kovalainen
2008,16,7,48.0,2,alonso
2008,16,8,30.0,1,vettel
2008,16,9,30.0,0,trulli
2008,16,10,21.0,0,webber
2008,16,11,20.0,0,glock
2008,16,12,18.0,0,piquet_jr
2008,16,13,17.0,0,rosberg
2008,16,14,11.0,0,barrichello
2008,16,15,9.0,0,nakajima
2008,16,16,8.0,0,coulthard
2008,16,17,4.0,0,bourdais
2008,16,18,3.0,0,button
2008,16,19,0.0,0,fisichella
2008,16,20,0.0,0,sutil
2008,16,21,0.0,0,sato
2008,16,22,0.0,0,davidson
2008,17,1,94.0,5,hamilton
2008,17,2,87.0,5,massa
2008,17,3,75.0,1,kubica
2008,17,4,69.0,2,raikkonen
2008,17,5,60.0,0,heidfeld
2008,17,6,53.0,2,alonso
2008,17,7,51.0,1,kovalainen
2008,17,8,30.0,1,vettel
2008,17,9,30.0,0,trulli
2008,17,10,22.0,0,glock
2008,17,11,21.0,0,webber
2008,17,12,19.0,0,piquet_jr
2008,17,13,17.0,0,rosberg
2008,17,14,11.0,0,barrichello
2008,17,15,9.0,0,nakajima
2008,17,16,8.0,0,coulthard
2008,17,17,4.0,0,bourdais
2008,17,18,3.0,0,button
2008,17,19,0.0,0,fisichella
2008,17,20,0.0,0,sutil
2008,17,21,0.0,0,sato
2008,17,22,0.0,0,davidson
2008,18,1,98.0,5,hamilton
2008,18,2,97.0,6,massa
2008,18,3,75.0,2,raikkonen
2008,18,4,75.0,1,kubica
2008,18,5,61.0,2,alonso
2008,18,6,60.0,0,heidfeld
2008,18,7,53.0,1,kovalainen
2008,18,8,35.0,1,vettel
2008,18,9,31.0,0,trulli
2008,18,10,25.0,0,glock
2008,18,11,21.0,0,webber
2008,18,12,19.0,0,piquet_jr
2008,18,13,17.0,0,rosberg
2008,18,14,11.0,0,barrichello
2008,18,15,9.0,0,nakajima
2008,18,16,8.0,0,coulthard
2008,18,17,4.0,0,bourdais
2008,18,18,3.0,0,button
2008,18,19,0.0,0,fisichella
2008,18,20,0.0,0,sutil
2008,18,21,0.0,0,sato
2008,18,22,0.0,0,davidson
2009,1,1,10.0,1,button
2009,1,2,8.0,0,barrichello
2009,1,3,6.0,0,trulli
2009,1,4,5.0,0,glock
2009,1,5,4.0,0,alonso
2009,1,6,3.0,0,rosberg
2009,1,7,2.0,0,buemi
2009,1,8,1.0,0,bourdais
2009,1,9,0.0,0,sutil
2009,1,10,0.0,0,heidfeld
2009,1,11,0.0,0,fisichella
2009,1,12,0.0,0,webber
2009,1,13,0.0,0,vettel
2009,1,14,0.0,0,kubica
2009,1,15,0.0,0,raikkonen
2009,2,1,15.0,2,button
2009,2,2,10.0,0,barrichello
2009,2,3,8.5,0,trulli
2009,2,4,8.0,0,glock
2009,2,5,4.0,0,heidfeld
2009,2,6,4.0,0,alonso
2009,2,7,3.5,0,rosberg
2009,2,8,2.0,0,buemi
2009,2,9,1.5,0,webber
2009,2,10,1.0,0,hamilton
2009,2,11,1.0,0,bourdais
2009,2,12,0.0,0,sutil
2009,2,13,0.0,0,massa
2009,2,14,0.0,0,fisichella
2009,2,15,0.0,0,nakajima
2009,2,16,0.0,0,vettel
2009,2,17,0.0,0,piquet_jr
2009,2,18,0.0,0,raikkonen
2009,2,19,0.0,0,kubica
2009,2,20,0.0,0,kovalainen
2009,3,1,21.0,2,button
2009,3,2,15.0,0,barrichello
2009,3,3,10.0,1,vettel
2009,3,4,10.0,0,glock
2009,3,5,9.5,0,webber
2009,3,6,8.5,0,trulli
2009,3,7,4.0,0,heidfeld
2009,3,8,4.0,0,alonso
2009,3,9,4.0,0,kovalainen
2009,3,10,4.0,0,hamilton
2009,3,11,3.5,0,rosberg
2009,3,12,3.0,0,buemi
2009,3,13,1.0,0,bourdais
2009,3,14,0.0,0,sutil
2009,3,15,0.0,0,massa
2009,3,16,0.0,0,raikkonen
2009,3,17,0.0,0,fisichella
2009,3,18,0.0,0,nakajima
2009,3,19,0.0,0,kubica
2009,3,20,0.0,0,piquet_jr
2009,4,1,31.0,3,button
2009,4,2,19.0,0,barrichello
2009,4,3,18.0,1,vettel
2009,4,4,14.5,0,trulli
2009,4,5,12.0,0,glock
2009,4,6,9.5,0,webber
2009,4,7,9.0,0,hamilton
2009,4,8,5.0,0,alonso
2009,4,9,4.0,0,heidfeld
2009,4,10,4.0,0,kovalainen
2009,4,11,3.5,0,rosberg
2009,4,12,3.0,0,raikkonen
2009,4,13,3.0,0,buemi
2009,4,14,1.0,0,bourdais
2009,4,15,0.0,0,massa
2009,4,16,0.0,0,sutil
2009,4,17,0.0,0,piquet_jr
2009,4,18,0.0,0,fisichella
2009,4,19,0.0,0,nakajima
2009,4,20,0.0,0,kubica
2009,5,1,41.0,4,button
2009,5,2,27.0,0,barrichello
2009,5,3,23.0,1,vettel
2009,5,4,15.5,0,webber
2009,5,5,14.5,0,trulli
2009,5,6,12.0,0,glock
2009,5,7,9.0,0,hamilton
2009,5,8,9.0,0,alonso
2009,5,9,6.0,0,heidfeld
2009,5,10,4.5,0,rosberg
2009,5,11,4.0,0,kovalainen
2009,5,12,3.0,0,massa
2009,5,13,3.0,0,raikkonen
2009,5,14,3.0,0,buemi
2009,5,15,1.0,0,bourdais
2009,5,16,0.0,0,sutil
2009,5,17,0.0,0,piquet_jr
2009,5,18,0.0,0,kubica
2009,5,19,0.0,0,fisichella
2009,5,20,0.0,0,nakajima
2009,6,1,51.0,5,button
2009,6,2,35.0,0,barrichello
2009,6,3,23.0,1,vettel
2009,6,4,19.5,0,webber
2009,6,5,14.5,0,trulli
2009,6,6,12.0,0,glock
2009,6,7,11.0,0,alonso
2009,6,8,9.0,0,raikkonen
2009,6,9,9.0,0,hamilton
2009,6,10,8.0,0,massa
2009,6,11,7.5,0,rosberg
2009,6,12,6.0,0,heidfeld
2009,6,13,4.0,0,kovalainen
2009,6,14,3.0,0,buemi
2009,6,15,2.0,0,bourdais
2009,6,16,0.0,0,fisichella
2009,6,17,0.0,0,sutil
2009,6,18,0.0,0,piquet_jr
2009,6,19,0.0,0,kubica
2009,6,20,0.0,0,nakajima
2009,7,1,61.0,6,button
2009,7,2,35.0,0,barrichello
2009,7,3,29.0,1,vettel
2009,7,4,27.5,0,webber
2009,7,5,19.5,0,trulli
2009,7,6,13.0,0,glock
2009,7,7,11.5,0,rosberg
2009,7,8,11.0,0,massa
2009,7,9,11.0,0,alonso
2009,7,10,9.0,0,raikkonen
2009,7,11,9.0,0,hamilton
2009,7,12,6.0,0,heidfeld
2009,7,13,4.0,0,kovalainen
2009,7,14,3.0,0,buemi
2009,7,15,2.0,0,kubica
2009,7,16,2.0,0,bourdais
2009,7,17,0.0,0,fisichella
2009,7,18,0.0,0,sutil
2009,7,19,0.0,0,piquet_jr
2009,7,20,0.0,0,nakajima
2009,8,1,64.0,6,button
2009,8,2,41.0,0,barrichello
2009,8,3,39.0,2,vettel
2009,8,4,35.5,0,webber
2009,8,5,21.5,0,trulli
2009,8,6,16.0,0,massa
2009,8,7,15.5,0,rosberg
2009,8,8,13.0,0,glock
2009,8,9,11.0,0,alonso
2009,8,10,10.0,0,raikkonen
2009,8,11,9.0,0,hamilton
2009,8,12,6.0,0,heidfeld
2009,8,13,4.0,0,kovalainen
2009,8,14,3.0,0,buemi
2009,8,15,2.0,0,kubica
2009,8,16,2.0,0,bourdais
2009,8,17,0.0,0,fisichella
2009,8,18,0.0,0,sutil
2009,8,19,0.0,0,piquet_jr
2009,8,20,0.0,0,nakajima
2009,9,1,68.0,6,button
2009,9,2,47.0,2,vettel
2009,9,3,45.5,1,webber
2009,9,4,44.0,0,barrichello
2009,9,5,22.0,0,massa
2009,9,6,21.5,0,trulli
2009,9,7,20.5,0,rosberg
2009,9,8,13.0,0,glock
2009,9,9,13.0,0,alonso
2009,9,10,10.0,0,raikkonen
2009,9,11,9.0,0,hamilton
2009,9,12,6.0,0,heidfeld
2009,9,13,5.0,0,kovalainen
2009,9,14,3.0,0,buemi
2009,9,15,2.0,0,kubica
2009,9,16,2.0,0,bourdais
2009,9,17,0.0,0,fisichella
2009,9,18,0.0,0,sutil
2009,9,19,0.0,0,piquet_jr
2009,9,20,0.0,0,nakajima
2009,10,1,70.0,6,button
2009,10,2,51.5,1,webber
2009,10,3,47.0,2,vettel
2009,10,4,44.0,0,barrichello
2009,10,5,25.5,0,rosberg
2009,10,6,22.5,0,trulli
2009,10,7,22.0,0,massa
2009,10,8,19.0,1,hamilton
2009,10,9,18.0,0,raikkonen
2009,10,10,16.0,0,glock
2009,10,11,13.0,0,alonso
2009,10,12,9.0,0,kovalainen
2009,10,13,6.0,0,heidfeld
2009,10,14,3.0,0,buemi
2009,10,15,2.0,0,kubica
2009,10,16,2.0,0,bourdais
2009,10,17,0.0,0,fisichella
2009,10,18,0.0,0,nakajima
2009,10,19,0.0,0,sutil
2009,10,20,0.0,0,piquet_jr
2009,10,21,0.0,0,alguersuari
2009,11,1,72.0,6,button
2009,11,2,54.0,1,barrichello
2009,11,3,51.5,1,webber
2009,11,4,47.0,2,vettel
2009,11,5,29.5,0,rosberg
2009,11,6,27.0,1,hamilton
2009,11,7,24.0,0,raikkonen
2009,11,8,22.5,0,trulli
2009,11,9,22.0,0,massa
2009,11,10,16.0,0,glock
2009,11,11,16.0,0,alonso
2009,11,12,14.0,0,kovalainen
2009,11,13,6.0,0,heidfeld
2009,11,14,3.0,0,kubica
2009,11,15,3.0,0,buemi
2009,11,16,2.0,0,bourdais
2009,11,17,0.0,0,fisichella
2009,11,18,0.0,0,sutil
2009,11,19,0.0,0,nakajima
2009,11,20,0.0,0,piquet_jr
2009,11,21,0.0,0,alguersuari
2009,11,22,0.0,0,grosjean
2009,11,23,0.0,0,badoer
2009,12,1,72.0,6,button
2009,12,2,56.0,1,barrichello
2009,12,3,53.0,2,vettel
2009,12,4,51.5,1,webber
2009,12,5,34.0,1,raikkonen
2009,12,6,30.5,0,rosberg
2009,12,7,27.0,1,hamilton
2009,12,8,22.5,0,trulli
2009,12,9,22.0,0,massa
2009,12,10,17.0,0,kovalainen
2009,12,11,16.0,0,glock
2009,12,12,16.0,0,alonso
2009,12,13,10.0,0,heidfeld
2009,12,14,8.0,0,fisichella
2009,12,15,8.0,0,kubica
2009,12,16,3.0,0,buemi
2009,12,17,2.0,0,bourdais
2009,12,18,0.0,0,sutil
2009,12,19,0.0,0,nakajima
2009,12,20,0.0,0,piquet_jr
2009,12,21,0.0,0,badoer
2009,12,22,0.0,0,alguersuari
2009,12,23,0.0,0,grosjean
2009,13,1,80.0,6,button
2009,13,2,66.0,2,barrichello
2009,13,3,54.0,2,vettel
2009,13,4,51.5,1,webber
2009,13,5,40.0,1,raikkonen
2009,13,6,30.5,0,rosberg
2009,13,7,27.0,1,hamilton
2009,13,8,22.5,0,trulli
2009,13,9,22.0,0,massa
2009,13,10,20.0,0,kovalainen
2009,13,11,20.0,0,alonso
2009,13,12,16.0,0,glock
2009,13,13,12.0,0,heidfeld
2009,13,14,8.0,0,fisichella
2009,13,15,8.0,0,kubica
2009,13,16,5.0,0,sutil
2009,13,17,3.0,0,buemi
2009,13,18,2.0,0,bourdais
2009,13,19,0.0,0,nakajima
2009,13,20,0.0,0,piquet_jr
2009,13,21,0.0,0,badoer
2009,13,22,0.0,0,grosjean
2009,13,23,0.0,0,alguersuari
2009,13,24,0.0,0,liuzzi
2009,14,1,84.0,6,button
2009,14,2,69.0,2,barrichello
2009,14,3,59.0,2,vettel
2009,14,4,51.5,1,webber
2009,14,5,40.0,1,raikkonen
2009,14,6,37.0,2,hamilton
2009,14,7,30.5,0,rosberg
2009,14,8,26.0,0,alonso
2009,14,9,24.0,0,glock
2009,14,10,22.5,0,trulli
2009,14,11,22.0,0,massa
2009,14,12,22.0,0,kovalainen
2009,14,13,12.0,0,heidfeld
2009,14,14,9.0,0,kubica
2009,14,15,8.0,0,fisichella
2009,14,16,5.0,0,sutil
2009,14,17,3.0,0,buemi
2009,14,18,2.0,0,bourdais
2009,14,19,0.0,0,nakajima
2009,14,20,0.0,0,piquet_jr
2009,14,21,0.0,0,badoer
2009,14,22,0.0,0,liuzzi
2009,14,23,0.0,0,grosjean
2009,14,24,0.0,0,alguersuari
2009,15,1,85.0,6,button
2009,15,2,71.0,2,barrichello
2009,15,3,69.0,3,vettel
2009,15,4,51.5,1,webber
2009,15,5,45.0,1,raikkonen
2009,15,6,43.0,2,hamilton
2009,15,7,34.5,0,rosberg
2009,15,8,30.5,0,trulli
2009,15,9,26.0,0,alonso
2009,15,10,24.0,0,glock
2009,15,11,22.0,0,massa
2009,15,12,22.0,0,kovalainen
2009,15,13,15.0,0,heidfeld
2009,15,14,9.0,0,kubica
2009,15,15,8.0,0,fisichella
2009,15,16,5.0,0,sutil
2009,15,17,3.0,0,buemi
2009,15,18,2.0,0,bourdais
2009,15,19,0.0,0,nakajima
2009,15,20,0.0,0,piquet_jr
2009,15,21,0.0,0,liuzzi
2009,15,22,0.0,0,badoer
2009,15,23,0.0,0,grosjean
2009,15,24,0.0,0,alguersuari
2009,16,1,89.0,6,button
2009,16,2,74.0,3,vettel
2009,16,3,72.0,2,barrichello
2009,16,4,61.5,2,webber
2009,16,5,49.0,2,hamilton
2009,16,6,48.0,1,raikkonen
2009,16,7,34.5,0,rosberg
2009,16,8,30.5,0,trulli
2009,16,9,26.0,0,alonso
2009,16,10,24.0,0,glock
2009,16,11,22.0,0,massa
2009,16,12,22.0,0,kovalainen
2009,16,13,17.0,0,kubica
2009,16,14,15.0,0,heidfeld
2009,16,15,8.0,0,fisichella
2009,16,16,5.0,0,sutil
2009,16,17,5.0,0,buemi
2009,16,18,2.0,0,bourdais
2009,16,19,0.0,0,nakajima
2009,16,20,0.0,0,piquet_jr
2009,16,21,0.0,0,kobayashi
2009,16,22,0.0,0,liuzzi
2009,16,23,0.0,0,grosjean
2009,16,24,0.0,0,alguersuari
2009,16,25,0.0,0,badoer
2009,17,1,95.0,6,button
2009,17,2,84.0,4,vettel
2009,17,3,77.0,2,barrichello
2009,17,4,69.5,2,webber
2009,17,5,49.0,2,hamilton
2009,17,6,48.0,1,raikkonen
2009,17,7,34.5,0,rosberg
2009,17,8,32.5,0,trulli
2009,17,9,26.0,0,alonso
