Season,Round,CircuitID,Position,DriverID,Code,PermanentNumber,GivenName,FamilyName,DateOfBirth,Nationality,ConstructorID,ConstructorName,ConstructorNationality,Q1,Q2,Q3
2018,4,baku,16,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:44.489,0,0
2018,4,baku,17,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:44.496,0,0
2018,4,baku,18,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:45.541,0,0
2018,4,baku,19,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:57.354,0,0
2018,4,baku,20,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,0,0,0
2018,5,catalunya,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:17.633,1:17.166,1:16.173
2018,5,catalunya,2,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:17.674,1:17.111,1:16.213
2018,5,catalunya,3,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:17.031,1:16.802,1:16.305
2018,5,catalunya,4,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:17.483,1:17.071,1:16.612
2018,5,catalunya,5,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:17.411,1:17.266,1:16.816
2018,5,catalunya,6,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:17.623,1:17.638,1:16.818
2018,5,catalunya,7,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:18.169,1:17.618,1:17.676
2018,5,catalunya,8,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:18.276,1:18.100,1:17.721
2018,5,catalunya,9,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:18.480,1:17.803,1:17.790
2018,5,catalunya,10,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:18.305,1:17.699,1:17.835
2018,5,catalunya,11,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:18.885,1:18.323,0
2018,5,catalunya,12,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:18.550,1:18.463,0
2018,5,catalunya,13,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:18.813,1:18.696,0
2018,5,catalunya,14,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:18.661,1:18.910,0
2018,5,catalunya,15,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:18.740,1:19.098,0
2018,5,catalunya,16,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:18.923,0,0
2018,5,catalunya,17,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:19.493,0,0
2018,5,catalunya,18,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:19.695,0,0
2018,5,catalunya,19,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:20.225,0,0
2018,5,catalunya,20,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,0,0,0
2018,6,monaco,1,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:12.013,1:11.278,1:10.810
2018,6,monaco,2,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:12.415,1:11.518,1:11.039
2018,6,monaco,3,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:12.460,1:11.584,1:11.232
2018,6,monaco,4,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:12.639,1:11.391,1:11.266
2018,6,monaco,5,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:12.434,1:12.002,1:11.441
2018,6,monaco,6,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:13.028,1:12.188,1:12.061
2018,6,monaco,7,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:12.657,1:12.269,1:12.110
2018,6,monaco,8,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:12.950,1:12.286,1:12.130
2018,6,monaco,9,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:12.848,1:12.194,1:12.154
2018,6,monaco,10,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:12.941,1:12.313,1:12.221
2018,6,monaco,11,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:13.065,1:12.411,0
2018,6,monaco,12,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:12.463,1:12.440,0
2018,6,monaco,13,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:12.706,1:12.521,0
2018,6,monaco,14,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:12.829,1:12.714,0
2018,6,monaco,15,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:12.930,1:12.728,0
2018,6,monaco,16,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:13.179,0,0
2018,6,monaco,17,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:13.265,0,0
2018,6,monaco,18,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:13.323,0,0
2018,6,monaco,19,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:13.393,0,0
2018,6,monaco,20,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,0,0,0
2018,7,villeneuve,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:11.710,1:11.524,1:10.764
2018,7,villeneuve,2,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:11.950,1:11.514,1:10.857
2018,7,villeneuve,3,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:12.008,1:11.472,1:10.937
2018,7,villeneuve,4,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:11.835,1:11.740,1:10.996
2018,7,villeneuve,5,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:11.725,1:11.620,1:11.095
2018,7,villeneuve,6,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:12.459,1:11.434,1:11.116
2018,7,villeneuve,7,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:12.795,1:11.916,1:11.973
2018,7,villeneuve,8,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:12.577,1:12.141,1:12.084
2018,7,villeneuve,9,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:12.689,1:12.097,1:12.168
2018,7,villeneuve,10,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:12.702,1:12.395,1:12.671
2018,7,villeneuve,11,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:12.680,1:12.606,0
2018,7,villeneuve,12,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:12.587,1:12.635,0
2018,7,villeneuve,13,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:12.945,1:12.661,0
2018,7,villeneuve,14,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:12.979,1:12.856,0
2018,7,villeneuve,15,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:12.998,1:12.865,0
2018,7,villeneuve,16,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:13.047,0,0
2018,7,villeneuve,17,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:13.590,0,0
2018,7,villeneuve,18,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:13.643,0,0
2018,7,villeneuve,19,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:14.593,0,0
2018,7,villeneuve,20,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,0,0,0
2018,8,ricard,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:31.271,1:30.645,1:30.029
2018,8,ricard,2,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:31.776,1:31.227,1:30.147
2018,8,ricard,3,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:31.820,1:30.751,1:30.400
2018,8,ricard,4,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:31.531,1:30.818,1:30.705
2018,8,ricard,5,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:31.910,1:31.538,1:30.895
2018,8,ricard,6,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:31.567,1:30.772,1:31.057
2018,8,ricard,7,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:32.394,1:32.016,1:32.126
2018,8,ricard,8,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:32.538,1:32.055,1:32.635
2018,8,ricard,9,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:32.169,1:31.510,1:32.930
2018,8,ricard,10,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:32.083,1:31.472,0
2018,8,ricard,11,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:32.786,1:32.075,0
2018,8,ricard,12,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:32.949,1:32.115,0
2018,8,ricard,13,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:32.692,1:32.454,0
2018,8,ricard,14,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:32.447,1:32.460,0
2018,8,ricard,15,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:32.804,1:32.820,0
2018,8,ricard,16,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:32.976,0,0
2018,8,ricard,17,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:33.025,0,0
2018,8,ricard,18,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:33.162,0,0
2018,8,ricard,19,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:33.636,0,0
2018,8,ricard,20,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:33.729,0,0
2018,9,red_bull_ring,1,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:04.175,1:03.756,1:03.130
2018,9,red_bull_ring,2,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:04.080,1:03.577,1:03.149
2018,9,red_bull_ring,3,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:04.347,1:03.544,1:03.464
2018,9,red_bull_ring,4,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:04.234,1:03.975,1:03.660
2018,9,red_bull_ring,5,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:04.273,1:04.001,1:03.840
2018,9,red_bull_ring,6,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:04.242,1:04.059,1:03.892
2018,9,red_bull_ring,7,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:04.723,1:04.403,1:03.996
2018,9,red_bull_ring,8,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:04.460,1:04.291,1:04.051
2018,9,red_bull_ring,9,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:04.948,1:04.561,1:04.725
2018,9,red_bull_ring,10,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:04.864,1:04.676,1:05.019
2018,9,red_bull_ring,11,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:05.148,1:04.845,0
2018,9,red_bull_ring,12,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:05.011,1:04.874,0
2018,9,red_bull_ring,13,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:04.967,1:04.979,0
2018,9,red_bull_ring,14,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:04.965,1:05.058,0
2018,9,red_bull_ring,15,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:05.264,1:05.286,0
2018,9,red_bull_ring,16,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:05.271,0,0
2018,9,red_bull_ring,17,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:05.279,0,0
2018,9,red_bull_ring,18,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:05.322,0,0
2018,9,red_bull_ring,19,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:05.366,0,0
2018,9,red_bull_ring,20,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:05.479,0,0
2018,10,silverstone,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:26.818,1:26.256,1:25.892
2018,10,silverstone,2,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:26.585,1:26.372,1:25.936
2018,10,silverstone,3,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:27.549,1:26.483,1:25.990
2018,10,silverstone,4,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:27.025,1:26.413,1:26.217
2018,10,silverstone,5,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:27.309,1:27.013,1:26.602
2018,10,silverstone,6,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:27.979,1:27.369,1:27.099
2018,10,silverstone,7,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:28.143,1:27.730,1:27.244
2018,10,silverstone,8,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:28.086,1:27.522,1:27.455
2018,10,silverstone,9,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:27.962,1:27.790,1:27.879
2018,10,silverstone,10,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:28.279,1:27.843,1:28.194
2018,10,silverstone,11,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:28.017,1:27.901,0
2018,10,silverstone,12,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:28.210,1:27.928,0
2018,10,silverstone,13,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:28.187,1:28.139,0
2018,10,silverstone,14,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:28.399,1:28.343,0
2018,10,silverstone,15,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:28.249,1:28.391,0
2018,10,silverstone,16,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:28.456,0,0
2018,10,silverstone,17,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:29.096,0,0
2018,10,silverstone,18,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:29.252,0,0
2018,10,silverstone,19,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,0,0,0
2018,10,silverstone,20,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,0,0,0
2018,11,hockenheimring,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:12.538,1:12.505,1:11.212
2018,11,hockenheimring,2,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:12.962,1:12.152,1:11.416
2018,11,hockenheimring,3,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:12.505,1:12.336,1:11.547
2018,11,hockenheimring,4,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:13.127,1:12.188,1:11.822
2018,11,hockenheimring,5,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:13.105,1:12.523,1:12.200
2018,11,hockenheimring,6,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:12.986,1:12.722,1:12.544
2018,11,hockenheimring,7,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:13.479,1:12.946,1:12.560
2018,11,hockenheimring,8,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:13.324,1:13.032,1:12.692
2018,11,hockenheimring,9,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:13.077,1:12.995,1:12.717
2018,11,hockenheimring,10,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:13.427,1:13.072,1:12.774
2018,11,hockenheimring,11,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:13.614,1:13.657,0
2018,11,hockenheimring,12,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:13.708,1:13.702,0
2018,11,hockenheimring,13,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:13.562,1:13.736,0
2018,11,hockenheimring,14,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:13.012,0,0
2018,11,hockenheimring,15,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:13.318,0,0
2018,11,hockenheimring,16,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:13.720,0,0
2018,11,hockenheimring,17,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:13.749,0,0
2018,11,hockenheimring,18,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:14.045,0,0
2018,11,hockenheimring,19,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:14.206,0,0
2018,11,hockenheimring,20,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:14.401,0,0
2018,12,hungaroring,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:17.419,1:31.242,1:35.658
2018,12,hungaroring,2,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:17.123,1:32.081,1:35.918
2018,12,hungaroring,3,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:17.526,1:32.762,1:36.186
2018,12,hungaroring,4,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:16.666,1:28.636,1:36.210
2018,12,hungaroring,5,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:17.829,1:30.771,1:36.743
2018,12,hungaroring,6,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:18.577,1:31.286,1:37.591
2018,12,hungaroring,7,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:16.940,1:31.178,1:38.032
2018,12,hungaroring,8,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:18.429,1:32.590,1:38.128
2018,12,hungaroring,9,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:18.314,1:32.968,1:39.858
2018,12,hungaroring,10,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:17.901,1:33.650,1:40.593
2018,12,hungaroring,11,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:18.208,1:35.214,0
2018,12,hungaroring,12,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:18.540,1:36.442,0
2018,12,hungaroring,13,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:17.905,1:36.506,0
2018,12,hungaroring,14,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:18.641,1:37.075,0
2018,12,hungaroring,15,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:18.560,0,0
2018,12,hungaroring,16,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:18.782,0,0
2018,12,hungaroring,17,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:18.817,0,0
2018,12,hungaroring,18,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:19.142,0,0
2018,12,hungaroring,19,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:19.200,0,0
2018,12,hungaroring,20,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:19.301,0,0
2018,13,spa,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:42.977,1:41.553,1:58.179
2018,13,spa,2,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:43.035,1:41.501,1:58.905
2018,13,spa,3,ocon,OCO,31,Esteban,Ocon,1996-09-17,French,force_india,Force India,Indian,1:44.003,1:43.302,2:01.851
2018,13,spa,4,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,1:44.004,1:43.014,2:01.894
2018,13,spa,5,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,1:43.597,1:43.042,2:02.122
2018,13,spa,6,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:42.585,1:41.533,2:02.671
2018,13,spa,7,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:43.199,1:42.554,2:02.769
2018,13,spa,8,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,1:43.604,1:43.126,2:02.939
2018,13,spa,9,kevin_magnussen,MAG,20,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,1:43.834,1:43.320,2:04.933
2018,13,spa,10,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:42.805,1:42.191,0
2018,13,spa,11,gasly,GAS,10,Pierre,Gasly,1996-02-07,French,toro_rosso,Toro Rosso,Italian,1:44.221,1:43.844,0
2018,13,spa,12,brendon_hartley,HAR,28,Brendon,Hartley,1989-11-10,New Zealander,toro_rosso,Toro Rosso,Italian,1:44.153,1:43.865,0
2018,13,spa,13,leclerc,LEC,16,Charles,Leclerc,1997-10-16,Monegasque,sauber,Sauber,Swiss,1:43.654,1:44.062,0
2018,13,spa,14,ericsson,ERI,9,Marcus,Ericsson,1990-09-02,Swedish,sauber,Sauber,Swiss,1:43.846,1:44.301,0
2018,13,spa,15,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,1:44.145,0,0
2018,13,spa,16,sainz,SAI,55,Carlos,Sainz,1994-09-01,Spanish,renault,Renault,French,1:44.489,0,0
2018,13,spa,17,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,mclaren,McLaren,British,1:44.917,0,0
2018,13,spa,18,sirotkin,SIR,35,Sergey,Sirotkin,1995-08-27,Russian,williams,Williams,British,1:44.998,0,0
2018,13,spa,19,stroll,STR,18,Lance,Stroll,1998-10-29,Canadian,williams,Williams,British,1:45.134,0,0
2018,13,spa,20,vandoorne,VAN,2,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,McLaren,British,1:45.307,0,0
2018,14,monza,1,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,1:20.722,1:19.846,1:19.119
2018,14,monza,2,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,1:20.542,1:19.629,1:19.280
2018,14,monza,3,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1:20.810,1:19.798,1:19.294
2018,14,monza,4,bottas,BOT,77,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,1:21.381,1:20.427,1:19.656
2018,14,monza,5,max_verstappen,VER,33,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1:21.381,1:20.333,1:20.615
